,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
1,Philadelphia Warriors*,75,,47.3,115.7,0.409,,,,47.3,115.7,0.409,24.0,35.8,0.669,,,78.9,23.9,,,,22.9,118.6,26.2,49.0,26.0,2.63,0.15,2.77,88.7,86.8,1.9,133.3,0.31,,0.451,1960.0
2,St. Louis Hawks*,75,,42.4,101.1,0.419,,,,42.4,101.1,0.419,28.6,38.5,0.745,,,71.2,25.1,,,,26.6,113.4,27.5,46.0,29.0,2.71,-0.93,1.77,94.0,91.8,2.2,120.0,0.381,,0.481,1960.0
3,Syracuse Nationals*,75,,45.4,109.8,0.414,,,,45.4,109.8,0.414,28.1,35.5,0.791,,,72.1,22.3,,,,25.9,118.9,27.0,45.0,30.0,2.63,0.15,2.77,93.1,91.0,2.1,127.2,0.323,,0.474,1960.0
4,Detroit Pistons*,75,,41.9,105.6,0.397,,,,41.9,105.6,0.397,27.7,38.0,0.729,,,73.2,19.6,,,,26.4,111.6,27.1,30.0,45.0,-3.43,-0.03,-3.45,89.8,92.6,-2.8,123.1,0.359,,0.456,1960.0
5,New York Knicks,75,,45.7,108.7,0.421,,,,45.7,108.7,0.421,25.9,33.9,0.765,,,70.0,22.2,,,,25.9,117.3,26.4,27.0,48.0,-2.31,0.87,-1.43,93.0,94.9,-1.9,125.9,0.311,,0.475,1960.0
6,Minneapolis Lakers*,75,,40.5,105.1,0.386,,,,40.5,105.1,0.386,26.2,35.9,0.73,,,72.4,19.3,,,,24.2,107.3,25.0,25.0,50.0,-4.23,0.09,-4.14,87.7,91.2,-3.5,121.2,0.341,,0.444,1960.0
7,Cincinnati Royals,75,,42.8,103.8,0.412,,,,42.8,103.8,0.412,25.5,35.6,0.716,,,70.0,23.3,,,,28.0,111.1,25.0,19.0,56.0,-6.32,0.4,-5.92,91.3,96.5,-5.2,121.6,0.343,,0.465,1960.0
8,League Average 1960,75,,44.5,108.7,0.41,,,,44.5,108.7,0.41,26.3,35.8,0.735,,,73.5,22.6,,,,25.6,115.3,26.5,,,0.0,0.0,0.0,91.1,91.1,,126.1,0.33,,0.463,1960.0
0,Boston Celtics*,79,,46.8,117.7,0.398,,,,46.8,117.7,0.398,26.1,35.5,0.735,,,77.6,23.7,,,,25.7,119.7,28.3,57.0,22.0,5.66,-0.72,4.94,88.7,84.5,4.2,134.4,0.302,,0.449,1961.0
1,St. Louis Hawks*,79,,45.8,111.3,0.411,,,,45.8,111.3,0.411,27.2,37.0,0.735,,,75.9,27.0,,,,27.0,118.8,27.4,51.0,28.0,3.56,-0.57,2.99,91.4,88.7,2.7,129.1,0.332,,0.465,1961.0
2,Philadelphia Warriors*,79,,47.7,112.4,0.424,,,,47.7,112.4,0.424,25.6,39.3,0.651,,,75.2,24.8,,,,24.5,121.0,27.0,46.0,33.0,0.94,-0.05,0.89,91.2,90.5,0.7,132.0,0.35,,0.466,1961.0
3,Syracuse Nationals*,79,,46.3,110.7,0.418,,,,46.3,110.7,0.418,28.8,37.3,0.773,,,72.5,22.6,,,,28.9,121.3,26.7,38.0,41.0,2.15,-0.22,1.93,93.6,91.9,1.7,129.1,0.337,,0.477,1961.0
4,Los Angeles Lakers*,79,,43.1,106.7,0.403,,,,43.1,106.7,0.403,27.9,38.0,0.735,,,73.6,21.9,,,,25.9,114.0,25.2,36.0,43.0,-0.05,-0.06,-0.11,90.8,90.9,-0.1,124.9,0.356,,0.462,1961.0
5,Detroit Pistons*,79,,44.1,105.8,0.417,,,,44.1,105.8,0.417,30.5,41.0,0.743,,,73.6,23.6,,,,27.3,118.6,25.8,34.0,45.0,-2.38,0.27,-2.11,93.8,95.6,-1.8,126.0,0.388,,0.479,1961.0
6,Cincinnati Royals,79,,45.9,104.8,0.438,,,,45.9,104.8,0.438,26.1,34.9,0.746,,,70.6,26.7,,,,27.3,117.9,24.4,33.0,46.0,-3.46,0.42,-3.04,95.6,98.4,-2.8,122.8,0.333,,0.49,1961.0
7,New York Knicks,79,,43.3,105.7,0.41,,,,43.3,105.7,0.41,27.0,35.9,0.752,,,67.3,23.1,,,,28.1,113.7,26.2,21.0,58.0,-6.42,0.99,-5.43,91.9,97.1,-5.2,122.9,0.34,,0.468,1961.0
8,League Average 1961,79,,45.4,109.4,0.415,,,,45.4,109.4,0.415,27.4,37.4,0.733,,,73.3,24.2,,,,26.8,118.1,26.4,,,0.0,0.01,0.01,92.1,92.1,,127.7,0.342,,0.469,1961.0
0,Boston Celtics*,80,,48.2,113.9,0.423,,,,48.2,113.9,0.423,24.7,33.9,0.728,,,76.0,25.6,,,,23.9,121.1,27.9,60.0,20.0,9.24,-0.98,8.25,92.1,85.1,7.0,130.8,0.298,,0.47,1962.0
1,Los Angeles Lakers*,80,,44.4,103.9,0.427,,,,44.4,103.9,0.427,29.7,40.5,0.734,,,70.0,23.5,,,,25.7,118.5,25.9,54.0,26.0,2.2,-0.4,1.8,95.0,93.3,1.7,123.3,0.39,,0.487,1962.0
2,Philadelphia Warriors*,80,,49.0,111.6,0.439,,,,49.0,111.6,0.439,27.5,40.1,0.686,,,74.2,25.9,,,,25.2,125.4,26.5,49.0,31.0,2.78,-0.14,2.63,94.5,92.4,2.1,131.1,0.359,,0.485,1962.0
3,Cincinnati Royals*,80,,47.6,105.2,0.452,,,,47.6,105.2,0.452,27.9,37.1,0.752,,,70.8,26.9,,,,26.0,123.1,25.0,43.0,37.0,1.76,-0.48,1.28,98.3,96.9,1.4,124.9,0.353,,0.506,1962.0
4,Syracuse Nationals*,80,,46.3,110.9,0.418,,,,46.3,110.9,0.418,28.1,36.0,0.78,,,72.1,22.4,,,,29.3,120.7,26.9,41.0,39.0,2.31,-0.07,2.24,93.4,91.6,1.8,128.8,0.325,,0.476,1962.0
5,Detroit Pistons*,80,,43.4,104.6,0.415,,,,43.4,104.6,0.415,28.6,39.3,0.729,,,72.8,21.5,,,,25.5,115.4,26.0,37.0,43.0,-1.69,-0.03,-1.72,92.8,94.2,-1.4,124.1,0.376,,0.474,1962.0
6,St. Louis Hawks,80,,45.5,105.8,0.43,,,,45.5,105.8,0.43,27.8,36.7,0.757,,,69.5,25.0,,,,27.1,118.9,27.5,29.0,51.0,-3.28,0.31,-2.96,95.2,97.8,-2.6,124.6,0.347,,0.487,1962.0
7,New York Knicks,80,,45.5,108.7,0.418,,,,45.5,108.7,0.418,23.9,33.7,0.71,,,68.0,22.1,,,,25.7,114.8,26.0,29.0,51.0,-4.84,0.86,-3.98,91.2,95.0,-3.8,125.6,0.31,,0.465,1962.0
8,Chicago Packers,80,,43.3,105.1,0.412,,,,43.3,105.1,0.412,24.4,36.3,0.673,,,69.3,22.5,,,,24.4,110.9,25.3,18.0,62.0,-8.49,0.94,-7.54,90.0,96.9,-6.9,122.9,0.345,,0.458,1962.0
9,League Average 1962,80,,45.9,107.7,0.426,,,,45.9,107.7,0.426,27.0,37.1,0.727,,,71.4,23.9,,,,25.9,118.8,26.3,,,0.0,0.0,0.0,93.6,93.6,,126.2,0.344,,0.479,1962.0
0,Boston Celtics*,80,,46.8,109.7,0.427,,,,46.8,109.7,0.427,25.2,34.7,0.725,,,72.7,24.5,,,,26.1,118.8,28.3,58.0,22.0,7.18,-0.8,6.38,93.0,87.4,5.6,127.3,0.316,,0.475,1963.0
1,Los Angeles Lakers*,80,,43.8,99.4,0.441,,,,43.8,99.4,0.441,27.9,36.6,0.761,,,66.0,21.7,,,,22.2,115.5,26.2,53.0,27.0,3.13,-0.46,2.67,97.4,94.7,2.7,117.8,0.369,,0.5,1963.0
2,Syracuse Nationals*,80,,46.1,103.6,0.445,,,,46.1,103.6,0.445,29.4,37.6,0.782,,,69.0,21.8,,,,28.5,121.6,26.7,48.0,32.0,3.79,-0.39,3.4,98.4,95.3,3.1,123.3,0.362,,0.506,1963.0
3,St. Louis Hawks*,80,,41.9,97.3,0.431,,,,41.9,97.3,0.431,25.7,35.3,0.729,,,63.7,23.8,,,,26.0,109.6,26.1,48.0,32.0,1.78,-0.39,1.38,94.8,93.3,1.5,115.6,0.362,,0.486,1963.0
4,Cincinnati Royals*,80,,45.9,100.0,0.459,,,,45.9,100.0,0.459,27.3,36.5,0.747,,,69.5,24.1,,,,27.5,119.1,26.0,42.0,38.0,1.26,-0.03,1.24,99.4,98.3,1.1,119.0,0.365,,0.513,1963.0
5,Detroit Pistons*,80,,44.2,102.4,0.432,,,,44.2,102.4,0.432,25.6,35.7,0.717,,,66.4,21.6,,,,27.3,113.9,24.9,34.0,46.0,-3.7,0.32,-3.38,94.2,97.3,-3.1,120.3,0.348,,0.482,1963.0
6,San Francisco Warriors,80,,47.6,105.6,0.45,,,,47.6,105.6,0.45,23.4,35.0,0.669,,,67.0,23.8,,,,23.5,118.5,25.7,31.0,49.0,-2.09,0.22,-1.86,95.2,96.8,-1.6,123.2,0.331,,0.49,1963.0
7,Chicago Zephyrs,80,,42.1,93.1,0.453,,,,42.1,93.1,0.453,25.7,36.8,0.697,,,64.3,22.2,,,,25.8,109.9,25.3,25.0,55.0,-4.09,0.45,-3.63,97.5,101.1,-3.6,112.2,0.395,,0.503,1963.0
8,New York Knicks,80,,42.9,100.1,0.429,,,,42.9,100.1,0.429,24.6,34.7,0.71,,,61.9,20.7,,,,26.8,110.5,27.7,21.0,59.0,-7.25,1.06,-6.2,93.5,99.7,-6.2,117.5,0.347,,0.479,1963.0
9,League Average 1963,80,,44.6,101.2,0.441,,,,44.6,101.2,0.441,26.1,35.9,0.727,,,66.7,22.7,,,,26.0,115.3,26.4,,,0.0,0.0,0.0,95.9,95.9,,119.6,0.354,,0.493,1963.0
0,Boston Celtics*,80,,45.2,109.6,0.413,,,,45.2,109.6,0.413,22.6,31.1,0.725,,,71.7,22.0,,,,26.6,113.0,28.4,59.0,21.0,7.9,-0.97,6.93,90.1,83.8,6.3,125.0,0.284,,0.458,1964.0
1,Cincinnati Royals*,80,,44.0,97.0,0.453,,,,44.0,97.0,0.453,26.8,35.4,0.759,,,67.5,24.0,,,,26.7,114.7,26.0,55.0,25.0,5.08,-0.65,4.43,98.9,94.5,4.4,115.9,0.364,,0.51,1964.0
2,San Francisco Warriors*,80,,42.6,97.2,0.438,,,,42.6,97.2,0.438,22.5,35.3,0.638,,,68.7,23.7,,,,24.7,107.7,25.5,48.0,32.0,5.11,-0.73,4.41,93.0,88.6,4.4,115.1,0.363,,0.477,1964.0
3,St. Louis Hawks*,80,,41.8,97.2,0.43,,,,41.8,97.2,0.43,26.4,34.9,0.757,,,62.0,23.8,,,,28.3,110.0,27.5,46.0,34.0,1.6,-0.21,1.39,95.4,94.0,1.4,114.6,0.359,,0.488,1964.0
4,Los Angeles Lakers*,80,,40.9,93.0,0.44,,,,40.9,93.0,0.44,27.9,36.4,0.766,,,62.8,21.0,,,,25.0,109.7,26.3,42.0,38.0,1.03,-0.14,0.87,97.9,97.0,0.9,111.6,0.391,,0.503,1964.0
5,Philadelphia 76ers*,80,,42.4,101.5,0.418,,,,42.4,101.5,0.418,27.3,35.6,0.766,,,64.2,20.5,,,,28.1,112.2,27.4,34.0,46.0,-4.39,0.64,-3.75,93.8,97.5,-3.7,119.4,0.351,,0.479,1964.0
6,Baltimore Bullets,80,,43.2,98.3,0.44,,,,43.2,98.3,0.44,25.5,37.0,0.688,,,68.3,17.8,,,,25.9,111.9,25.0,31.0,49.0,-1.79,0.2,-1.59,95.0,96.6,-1.6,117.0,0.376,,0.488,1964.0
7,Detroit Pistons,80,,41.8,99.3,0.421,,,,41.8,99.3,0.421,24.1,33.6,0.718,,,64.3,20.4,,,,27.9,107.8,25.5,23.0,57.0,-7.73,0.95,-6.77,92.5,99.1,-6.6,115.9,0.338,,0.472,1964.0
8,New York Knicks,80,,43.9,98.6,0.445,,,,43.9,98.6,0.445,24.4,35.7,0.684,,,63.3,19.5,,,,27.8,112.2,25.7,22.0,58.0,-6.81,0.9,-5.91,95.4,101.2,-5.8,117.1,0.362,,0.491,1964.0
9,League Average 1964,80,,42.9,99.1,0.433,,,,42.9,99.1,0.433,25.3,35.0,0.722,,,65.9,21.4,,,,26.8,111.0,26.3,,,0.0,0.0,0.0,94.6,94.6,,116.8,0.353,,0.485,1964.0
0,Boston Celtics*,80,240.9,44.6,107.6,0.414,,,,44.6,107.6,0.414,23.6,32.3,0.731,,,71.9,22.2,,,,25.8,112.8,28.3,62.0,18.0,8.41,-0.93,7.46,90.9,84.2,6.7,123.6,0.3,,0.463,1965.0
1,Los Angeles Lakers*,80,241.9,41.7,95.4,0.437,,,,41.7,95.4,0.437,28.5,37.3,0.763,,,65.4,20.0,,,,25.0,111.9,26.4,49.0,31.0,1.91,-0.21,1.7,97.4,95.8,1.6,113.9,0.391,,0.5,1965.0
2,Cincinnati Royals*,80,241.6,43.5,97.5,0.447,,,,43.5,97.5,0.447,27.1,35.8,0.757,,,67.3,23.0,,,,24.9,114.2,26.5,48.0,32.0,2.28,-0.26,2.04,98.0,96.0,2.0,115.8,0.368,,0.504,1965.0
3,St. Louis Hawks*,80,240.3,40.9,96.4,0.424,,,,40.9,96.4,0.424,27.1,36.8,0.736,,,65.1,21.1,,,,25.9,108.8,27.1,45.0,35.0,3.03,-0.34,2.68,94.5,91.8,2.7,115.1,0.382,,0.483,1965.0
4,Philadelphia 76ers*,80,240.9,42.4,100.4,0.422,,,,42.4,100.4,0.422,27.8,37.6,0.738,,,65.6,21.2,,,,26.2,112.5,27.6,40.0,40.0,-0.15,0.02,-0.13,94.1,94.2,-0.1,119.1,0.375,,0.481,1965.0
5,Baltimore Bullets*,80,242.2,42.8,96.7,0.442,,,,42.8,96.7,0.442,28.1,39.3,0.714,,,66.2,21.0,,,,26.5,113.6,26.1,37.0,43.0,-2.21,0.25,-1.97,96.8,98.7,-1.9,116.2,0.407,,0.498,1965.0
6,Detroit Pistons,80,241.6,43.3,103.7,0.418,,,,43.3,103.7,0.418,21.8,31.7,0.689,,,67.4,20.1,,,,25.7,108.5,24.4,31.0,49.0,-3.41,0.38,-3.03,90.5,93.3,-2.8,119.2,0.306,,0.461,1965.0
7,New York Knicks,80,243.8,41.7,97.9,0.426,,,,41.7,97.9,0.426,23.9,33.6,0.713,,,65.1,19.4,,,,28.5,107.4,25.5,31.0,49.0,-3.66,0.41,-3.26,93.2,96.4,-3.2,113.5,0.343,,0.477,1965.0
8,San Francisco Warriors,80,241.9,41.5,103.1,0.403,,,,41.5,103.1,0.403,22.7,35.6,0.64,,,71.4,20.7,,,,25.0,105.8,25.6,17.0,63.0,-6.19,0.69,-5.49,87.7,92.8,-5.1,119.7,0.345,,0.446,1965.0
9,League Average 1965,80,241.7,42.5,99.8,0.426,,,,42.5,99.8,0.426,25.6,35.6,0.721,,,67.3,21.0,,,,25.9,110.6,26.4,,,0.0,0.0,0.0,93.6,93.6,,117.3,0.356,,0.479,1965.0
0,Philadelphia 76ers*,80,240.6,45.6,102.4,0.446,,,,45.6,102.4,0.446,26.1,39.3,0.664,,,70.7,23.8,,,,26.2,117.3,26.5,55.0,25.0,4.68,-0.52,4.16,95.3,91.5,3.8,122.8,0.384,,0.49,1966.0
1,Boston Celtics*,80,240.3,43.6,104.6,0.417,,,,43.6,104.6,0.417,25.5,34.5,0.739,,,69.9,22.4,,,,25.2,112.7,28.8,54.0,26.0,4.89,-0.54,4.34,92.3,88.3,4.0,122.0,0.33,,0.47,1966.0
2,Los Angeles Lakers*,80,240.6,45.0,101.4,0.444,,,,45.0,101.4,0.444,29.5,38.2,0.773,,,66.7,24.2,,,,25.4,119.5,26.5,45.0,35.0,3.1,-0.34,2.76,98.3,95.7,2.6,121.2,0.377,,0.505,1966.0
3,Cincinnati Royals*,80,240.9,45.1,101.5,0.444,,,,45.1,101.5,0.444,27.6,36.3,0.758,,,69.5,22.7,,,,25.4,117.8,26.8,45.0,35.0,1.16,-0.13,1.03,97.5,96.5,1.0,120.4,0.358,,0.501,1966.0
4,Baltimore Bullets*,80,240.6,45.0,102.6,0.438,,,,45.0,102.6,0.438,28.3,39.8,0.712,,,69.3,23.6,,,,27.5,118.3,27.8,38.0,42.0,-1.19,0.13,-1.06,95.8,96.8,-1.0,123.1,0.388,,0.492,1966.0
5,St. Louis Hawks*,80,240.0,42.2,98.0,0.431,,,,42.2,98.0,0.431,26.9,35.9,0.751,,,64.6,22.3,,,,27.2,111.4,27.4,36.0,44.0,-0.56,0.06,-0.5,95.6,96.1,-0.5,116.6,0.366,,0.49,1966.0
6,San Francisco Warriors,80,240.3,44.5,106.4,0.418,,,,44.5,106.4,0.418,26.6,36.0,0.739,,,71.6,23.4,,,,25.9,115.5,25.6,35.0,45.0,-2.65,0.29,-2.36,92.6,94.8,-2.2,124.6,0.338,,0.473,1966.0
7,New York Knicks,80,240.9,44.5,98.9,0.45,,,,44.5,98.9,0.45,27.7,38.5,0.72,,,64.0,23.7,,,,27.8,116.7,25.4,30.0,50.0,-2.6,0.29,-2.31,97.8,99.9,-2.1,118.9,0.389,,0.504,1966.0
8,Detroit Pistons,80,240.0,43.4,106.3,0.409,,,,43.4,106.3,0.409,23.5,34.2,0.687,,,67.8,19.6,,,,25.2,110.3,25.0,22.0,58.0,-6.83,0.76,-6.07,89.4,94.9,-5.5,123.4,0.322,,0.455,1966.0
9,League Average 1966,80,240.5,44.3,102.4,0.433,,,,44.3,102.4,0.433,26.9,37.0,0.727,,,68.2,22.9,,,,26.2,115.5,26.6,,,0.0,0.0,0.0,94.9,94.9,,121.4,0.361,,0.487,1966.0
0,Philadelphia 76ers*,81,240.9,48.3,100.0,0.483,,,,48.3,100.0,0.483,28.6,42.1,0.68,,,70.4,26.4,,,,23.5,125.2,27.0,68.0,13.0,9.44,-0.94,8.5,101.5,93.9,7.6,122.9,0.421,,0.528,1967.0
1,Boston Celtics*,81,242.2,46.0,102.8,0.447,,,,46.0,102.8,0.447,27.4,36.6,0.748,,,70.4,24.2,,,,26.4,119.3,29.6,60.0,21.0,8.05,-0.81,7.24,97.5,91.0,6.5,121.2,0.356,,0.502,1967.0
2,San Francisco Warriors*,81,241.9,47.1,108.9,0.433,,,,47.1,108.9,0.433,28.2,37.3,0.756,,,73.8,23.2,,,,26.2,122.4,25.3,44.0,37.0,2.86,-0.29,2.58,95.3,93.1,2.2,127.4,0.343,,0.488,1967.0
3,Cincinnati Royals*,81,240.9,45.1,100.5,0.449,,,,45.1,100.5,0.449,26.9,34.6,0.777,,,64.2,22.9,,,,25.6,117.1,26.4,39.0,42.0,-0.26,0.03,-0.23,98.4,98.6,-0.2,118.6,0.345,,0.506,1967.0
4,St. Louis Hawks*,81,241.2,43.8,98.8,0.443,,,,43.8,98.8,0.443,26.0,36.8,0.708,,,64.4,21.1,,,,26.8,113.6,26.7,39.0,42.0,-1.6,0.16,-1.44,96.1,97.4,-1.3,117.7,0.372,,0.494,1967.0
5,Los Angeles Lakers*,81,241.5,46.7,104.5,0.447,,,,46.7,104.5,0.447,27.1,36.0,0.751,,,66.9,23.5,,,,26.8,120.5,27.1,36.0,45.0,0.35,-0.04,0.31,97.4,97.1,0.3,123.0,0.345,,0.501,1967.0
6,New York Knicks*,81,240.6,44.9,99.1,0.453,,,,44.9,99.1,0.453,26.6,36.8,0.722,,,63.9,22.0,,,,26.0,116.4,25.2,36.0,45.0,-3.05,0.31,-2.74,97.9,100.5,-2.6,118.5,0.371,,0.505,1967.0
7,Chicago Bulls*,81,240.6,44.0,105.0,0.419,,,,44.0,105.0,0.419,25.1,34.4,0.732,,,65.4,22.6,,,,27.2,113.2,25.6,33.0,48.0,-3.74,0.37,-3.37,92.3,95.4,-3.1,122.2,0.327,,0.471,1967.0
8,Detroit Pistons,81,241.9,43.5,105.5,0.412,,,,43.5,105.5,0.412,24.3,33.6,0.723,,,68.0,18.1,,,,27.1,111.3,25.2,30.0,51.0,-5.53,0.55,-4.98,90.9,95.4,-4.5,121.5,0.319,,0.463,1967.0
9,Baltimore Bullets,81,241.2,45.2,105.9,0.427,,,,45.2,105.9,0.427,25.0,34.2,0.731,,,66.0,20.4,,,,26.6,115.5,27.5,20.0,61.0,-6.52,0.65,-5.87,93.4,98.6,-5.2,123.0,0.323,,0.477,1967.0
10,League Average 1967,81,241.3,45.5,103.1,0.441,,,,45.5,103.1,0.441,26.5,36.2,0.732,,,67.3,22.4,,,,26.2,117.4,26.6,,,0.0,0.0,0.0,96.1,96.1,,121.6,0.352,,0.493,1967.0
0,Philadelphia 76ers*,82,241.2,48.4,102.6,0.471,,,,48.4,102.6,0.471,25.9,40.7,0.635,,,72.1,26.8,,,,22.6,122.6,27.6,62.0,20.0,8.6,-0.64,7.96,98.1,91.2,6.9,124.3,0.397,,0.509,1968.0
1,St. Louis Hawks*,82,242.4,42.7,94.7,0.451,,,,42.7,94.7,0.451,27.5,37.9,0.726,,,64.9,24.2,,,,25.0,113.0,26.9,56.0,26.0,2.73,-0.36,2.37,98.4,96.0,2.4,113.7,0.401,,0.507,1968.0
2,Boston Celtics*,82,240.3,45.0,102.1,0.44,,,,45.0,102.1,0.44,26.2,36.4,0.721,,,69.1,21.9,,,,26.2,116.1,29.5,54.0,28.0,4.11,-0.24,3.87,95.7,92.4,3.3,121.1,0.356,,0.492,1968.0
3,Los Angeles Lakers*,82,242.1,46.7,97.9,0.477,,,,46.7,97.9,0.477,27.8,38.3,0.726,,,63.7,24.2,,,,26.2,121.2,27.8,52.0,30.0,5.61,-0.62,4.99,101.7,97.0,4.7,118.1,0.391,,0.528,1968.0
4,San Francisco Warriors*,82,241.5,44.3,104.7,0.423,,,,44.3,104.7,0.423,28.5,38.5,0.74,,,73.5,23.2,,,,27.6,117.0,26.2,43.0,39.0,-0.6,-0.07,-0.66,94.1,94.6,-0.5,123.6,0.367,,0.481,1968.0
5,New York Knicks*,82,242.4,44.9,98.4,0.456,,,,44.9,98.4,0.456,26.3,37.1,0.71,,,62.5,24.0,,,,28.8,116.1,25.6,43.0,39.0,1.82,-0.04,1.78,98.1,96.5,1.6,117.2,0.377,,0.506,1968.0
6,Detroit Pistons*,82,241.2,45.8,102.3,0.448,,,,45.8,102.3,0.448,27.0,38.2,0.708,,,66.5,20.7,,,,27.3,118.6,26.0,40.0,42.0,-2.0,0.3,-1.7,96.7,98.4,-1.7,122.0,0.373,,0.498,1968.0
7,Cincinnati Royals,82,241.5,44.9,95.9,0.468,,,,44.9,95.9,0.468,26.9,35.3,0.762,,,62.5,25.0,,,,24.6,116.6,28.0,39.0,43.0,-0.84,0.2,-0.64,101.1,101.8,-0.7,114.6,0.368,,0.523,1968.0
8,Baltimore Bullets,82,240.9,45.0,102.8,0.438,,,,45.0,102.8,0.438,27.4,36.5,0.75,,,66.2,18.7,,,,25.9,117.4,26.7,36.0,46.0,-0.39,0.16,-0.23,96.2,96.6,-0.4,121.5,0.355,,0.494,1968.0
9,Chicago Bulls*,82,241.5,42.5,99.2,0.429,,,,42.5,99.2,0.429,24.5,33.1,0.738,,,62.4,18.6,,,,26.0,109.5,25.3,29.0,53.0,-4.0,0.24,-3.76,94.1,97.5,-3.4,115.7,0.334,,0.481,1968.0
10,Seattle SuperSonics,82,240.9,46.0,104.8,0.439,,,,46.0,104.8,0.439,26.7,37.1,0.719,,,65.1,24.4,,,,28.9,118.7,25.1,23.0,59.0,-6.45,0.46,-6.0,95.4,100.6,-5.2,123.9,0.354,,0.49,1968.0
11,San Diego Rockets,82,240.9,43.5,104.2,0.417,,,,43.5,104.2,0.417,25.4,35.7,0.711,,,66.1,22.4,,,,26.7,112.4,26.4,15.0,67.0,-8.59,0.65,-7.94,91.8,98.8,-7.0,121.9,0.343,,0.468,1968.0
12,League Average 1968,82,241.4,45.0,100.8,0.446,,,,45.0,100.8,0.446,26.7,37.1,0.72,,,66.2,22.8,,,,26.3,116.6,26.8,,,0.0,0.0,0.0,96.8,96.8,,119.8,0.368,,0.498,1968.0
0,Baltimore Bullets*,82,240.9,46.0,104.5,0.44,,,,46.0,104.5,0.44,24.4,33.3,0.732,,,60.5,20.5,,,,24.9,116.4,25.9,57.0,25.0,4.26,-0.21,4.05,95.2,91.7,3.5,121.8,0.319,,0.488,1969.0
1,Philadelphia 76ers*,82,241.5,45.8,100.9,0.454,,,,45.8,100.9,0.454,27.3,37.6,0.725,,,55.0,23.3,,,,26.2,118.9,27.9,55.0,27.0,5.05,-0.26,4.79,98.1,93.9,4.2,120.4,0.373,,0.506,1969.0
2,Los Angeles Lakers*,82,242.7,43.6,92.9,0.469,,,,43.6,92.9,0.469,25.1,38.5,0.65,,,57.9,25.2,,,,21.6,112.2,29.5,55.0,27.0,4.15,-0.3,3.84,98.5,94.9,3.6,112.6,0.415,,0.511,1969.0
3,New York Knicks*,82,240.6,43.8,95.3,0.459,,,,43.8,95.3,0.459,23.3,31.7,0.736,,,51.8,25.3,,,,26.5,110.8,26.2,54.0,28.0,5.74,-0.26,5.48,98.4,93.3,5.1,112.4,0.332,,0.507,1969.0
4,Atlanta Hawks*,82,240.6,44.0,95.7,0.46,,,,44.0,95.7,0.46,23.3,34.0,0.687,,,56.1,25.2,,,,25.4,111.3,27.4,48.0,34.0,2.21,-0.15,2.06,97.4,95.5,1.9,113.9,0.355,,0.503,1969.0
5,Boston Celtics*,82,241.8,43.7,101.4,0.431,,,,43.7,101.4,0.431,23.6,32.4,0.729,,,59.0,23.8,,,,25.3,111.0,30.5,48.0,34.0,5.57,-0.23,5.35,93.8,89.1,4.7,117.5,0.32,,0.48,1969.0
6,Cincinnati Royals,82,241.5,43.5,94.4,0.46,,,,43.5,94.4,0.46,27.6,36.7,0.751,,,55.2,24.2,,,,24.8,114.5,27.9,41.0,41.0,-1.02,0.2,-0.83,100.2,101.1,-0.9,113.6,0.389,,0.518,1969.0
7,San Francisco Warriors*,82,242.7,41.6,100.2,0.415,,,,41.6,100.2,0.415,25.8,36.0,0.719,,,62.3,22.2,,,,25.5,109.1,26.4,41.0,41.0,-1.63,0.1,-1.53,92.2,93.5,-1.3,117.1,0.359,,0.47,1969.0
8,San Diego Rockets*,82,241.2,45.0,105.3,0.428,,,,45.0,105.3,0.428,25.3,37.1,0.682,,,61.3,23.5,,,,25.7,115.3,25.1,37.0,45.0,-0.2,-0.11,-0.3,92.7,92.8,-0.1,123.8,0.352,,0.474,1969.0
9,Chicago Bulls,82,240.9,40.9,97.8,0.418,,,,40.9,97.8,0.418,22.9,31.4,0.728,,,55.5,19.5,,,,25.2,104.7,25.7,33.0,49.0,-2.26,0.15,-2.11,92.0,94.0,-2.0,113.4,0.321,,0.469,1969.0
10,Detroit Pistons,82,240.9,44.0,97.5,0.451,,,,44.0,97.5,0.451,26.1,36.9,0.708,,,54.5,21.4,,,,25.7,114.1,26.2,32.0,50.0,-3.16,0.37,-2.79,97.3,100.0,-2.7,116.8,0.378,,0.502,1969.0
11,Seattle SuperSonics,82,241.8,43.2,99.4,0.435,,,,43.2,99.4,0.435,25.7,36.3,0.707,,,54.9,23.5,,,,27.8,112.1,25.9,30.0,52.0,-4.85,0.17,-4.68,94.7,98.8,-4.1,117.4,0.366,,0.486,1969.0
12,Milwaukee Bucks,82,240.0,43.1,100.7,0.428,,,,43.1,100.7,0.428,24.0,32.2,0.745,,,57.6,23.0,,,,26.7,110.2,26.7,27.0,55.0,-5.12,0.06,-5.07,93.9,98.2,-4.3,117.5,0.319,,0.48,1969.0
13,Phoenix Suns,82,241.5,43.2,100.5,0.43,,,,43.2,100.5,0.43,25.4,36.0,0.705,,,55.0,23.4,,,,25.4,111.7,24.8,16.0,66.0,-8.73,0.47,-8.26,93.8,101.1,-7.3,118.4,0.358,,0.48,1969.0
